index,observed,location_details,county,state,title,latitude,longitude,date,number,classification,geohash
1192,115,"County of Riverside, California: Anza California and area to the east of Hemet in the San Jacinto Mtns.",Riverside County,California,,,,,2228.0,Class C,
1193,116,"I,m sorry , it has been 12 years. I remember it was in the Dutchmans flats area near Idyllwild. We were camped maybe a mile off one of the trail heads.",Riverside County,California,Report 5253: Backpackers report screams and camp stalking near Dutchman's Flats outside Idyllwild,33.7655,-116.7078,2002-12-01,5253.0,Class B,9qj004zfr1
1194,117,S.E. area of Round Valley in the Mt. San Jacinto Wilderness Area.,Riverside County,California,Report 26152: Backpackers hear whoops and tree push over SE of Round Valley in the Mt. San Jacinto Wilderness Area,33.81678,-116.6329,2004-06-05,26152.0,Class B,9qj03unt02
1195,118,About a mile down Hemet Lake Road near the picnic area North Shore Hemet Lake.,Riverside County,California,Report 24137: Young couple encounter something large on Lake Hemet,33.66675,-116.7,2008-07-17,24137.0,Class B,9mvp82vehc
1196,119,,Riverside County,California,,,,,24644.0,Class B,
1197,120,It was at the desert Hot Springs condominium complex approx.10 miles north of Palm Springs,Riverside County,California,Report 24936: Sighting off Indian Road behind isolated (at the time) Desert Hot Springs Condo complex,33.95002,-116.5333,2008-12-01,24936.0,Class A,9qj1hhrj1q
1198,121,"Camp Taquitz, Scout Camp, near Barton Flats, San Bernardino National Forest, San Bernardino County, California.",San Bernardino County,California,,,,,2229.0,Class A,
1199,122,"In the San Bernardino Mountains at the Barton Flats Campground, California, southwest of Big Bear Lake. I think it was off Hwy 36.",San Bernardino County,California,,,,,2247.0,Class A,
1200,123,"From the Main st. exit on I-15 go east until you get to Choiceana Ave. turn left and go north to Lemon Ave. and turn right. You are now on a dirt road that will take you to the river bed infact you'll be able to see it from Choiceana. In winter the river will have water in it, but if someone is going to go out there, the river is dry in summer. You'll need a guide to find the exact spot, for there are no land marks that you'd recognize if your not from this area. To the north about two miles is a small lake, and to the south about half a day on horse back is Silverwood lake.",San Bernardino County,California,,,,,5160.0,Class A,
1201,124,"Near the Mojave River bed.  Because of the recent rain fall, we had water running in the river for about a month, and now there is lots of vegetation growing in the river bottom area.",San Bernardino County,California,,,,,6304.0,Class B,
1202,125,The name of the cabin was called Peyton Place.,San Bernardino County,California,,,,,7759.0,Class B,
1203,126,"I believe it was on the west side of the lake.  I remember when we drove thru Big Bear city; the lake was on the passenger side.  We traveled on a paved road, and then to a dirt road for a little ways. The cabin was a couple hundred yards off of the dirt road.",San Bernardino County,California,,,,,9759.0,Class A,
1204,127,"Being Indian, I can not understand why it would come this far from the woodland area except maybe looking for food. We do have a lot of fruit trees and stuff growing in the back yard and near by other yards.",San Bernardino County,California,Report 24456: Native American experiences a close encounter from her backyard outside the San Bernadino National Forest,34.04165,-117.0416,2008-08-21,24456.0,Class B,9qhc8thfvp
1205,128,"Hard to get to area, has limited trails. Take Hook Creek Road North from highway 173. Road will turn to dirt. Continue past Splinters Cabin to the left and follow the roads to the Deep Creek Recreation area.",San Bernardino County,California,"Report 56754: Sighting in Deep Creek Wilderness, near Lake Arrrowhead",34.338429999999995,-117.1776,2009-07-01,56754.0,Class B,9qheme1gu5
1206,129,"Off Hwy 38 in the San Bernardino National Forest, to State Lane, To Cypress Lane, to Erwin Ranch Rd. on the Hill North Of Erwin Ranch Rd. I'd have to show You.",San Bernardino County,California,Report 26386: Mother and daughter describe possible howls close to their home near Big Bear City,34.2556,-116.7944,2009-08-10,26386.0,Class B,9qhfyk0cm4
1207,130,When we got there there was only two people...but when it started sprinkling they left ....my wife me and two daughters had a beach umbrella so we stayed and were the only people there,San Bernardino County,California,Report 46330: Daylight sighting by fisherman at Silverwood Lake near Hesperia,34.28665,-117.3395,2014-08-20,46330.0,Class A,9qhe1ceypq
1208,131,I only know we were up in some small mountains or large hills(whatever you want to call them). We were somewhere in Camp Pendleton. Not sure of where. They took us out in trucks and then we walked to the location.,San Diego County,California,,,,,2907.0,Class A,
1209,132,,San Diego County,California,,,,,2782.0,Class B,
1210,133,,San Diego County,California,Report 2779: A Local Writer Discusses Her Experiences Pursuing Local Reports and Legends,32.71528,-117.1564,1981-02-15,2779.0,Class C,9mudn59k64
1211,134,"Marine Corps Base,Camp Pendleton, California, south of the Cleveland National Forest. Closest town is San Clemente. If you're familiar with the terrain there you'll understand my story better.",San Diego County,California,,,,,2816.0,Class A,
1212,135,"It was so long ago, I don't remember the name of the area on Palomar Mountain where we camped. I do remember being able to look down the mountain and see a road with a cow catcher on it.",San Diego County,California,Report 51530:  Camper on Mount Palomar reports heavy biped running through campground late at night.,33.32237,-116.8782,1988-07-13,51530.0,Class B,9muvs65uue
1213,136,"drive into campgrounds and head down stream to where the path following right side of the stream begins to narrow due to brush, rocks,stream(on left)and steep hillside(on right).",San Diego County,California,Report 4446: Daytime sighting by hiker on La Jolla Indian Reservation.,33.2675,-116.8625,1993-07-04,4446.0,Class A,9muvk8pm4r
1214,137,,San Diego County,California,,,,,2817.0,Class B,
1215,138,see above,Santa Barbara County,California,Report 13236: Boar hunters find fresh footprints north of Lake Cachuma.,34.60665,-120.0023,2005-09-30,13236.0,Class B,9q4sv7byre
1216,139,This is near the epicenter of the '89 Earthquake. The area specifically where this happened is called Hinkley Basin. This in now part of Nisine Marks State Park.,Santa Cruz County,California,Report 16691: Man describes possible sighting during childhood in Hinkley Basin,37.055,-121.845,1958-04-15,16691.0,Class B,9q96g3ejj8
1217,140,"Take Highway 1 north from Monterey, to the Green Valley (Highway 152 East) exit in Watsonville. and turn right on Green Valley. Take Green Valley east to the intersection with Airport Boulevard (to the left) and Holohan Road (to the right). Turn right onto Holohan Road and continue until you reach Highway 152. Turn left (East) onto Highway 152. It was a very winding stretch as I was coming around a turn and heading straight slightly uphill. I remember the area was covered in redwoods.",Santa Cruz County,California,Report 20197: Nighttime sighting by motorist near Mt. Madonna Park in the Santa Cruz Mountains,38.4906,-121.7138,1980-10-11,20197.0,Class A,9qc6yqfxyz
1218,141,,Santa Cruz County,California,Report 11162: Family has sightings and encounters in Santa Cruz mountains,37.0,-121.7,2004-10-01,11162.0,Class A,9q96qxsu87
1219,142,"From Hwy. 299, & then up the French Gultch Rd.",Shasta County,California,Report 26381: Man recalls adversarial encounter with an unknown creature near French Gulch,40.8333,-122.6417,1973-04-15,26381.0,Class B,9r2b31rp1q
1220,143,We went there in a boat I think it was on a north bank were the boat dock was.  I think I could find it if I went back there but it's hard to explain.  I think the cove was in a northern direction too.,Shasta County,California,Report 7555: Two Young Fishermen Have Mid-day Encounter at Lake Shasta,40.8875,-122.3775,1977-08-01,7555.0,Class A,9r2bx5r6vw
1221,144,All we know is it was a right curve leading to a left curve and so on. Haven't been able to identify the curve since then but have tried.,Shasta County,California,Report 1653: Husband and wife have late night sighting on Highway 299,40.63556,-122.7325,1978-10-01,1653.0,Class A,9r0xpjkzm3
1222,145,Road by Squaw Creek about 2 to 4 miles past the last camp ground. Isolated enough that we only saw two guys on dirt bikes and two forest rangers in the area long before the incident happened. The rangers checked our campfire permit and briefed us on their interpretation of a safe fire. They commented that they had never seen anyone camped this far out. It did take a 2 to 3 hours to get to the spot where we eventually camped.,Shasta County,California,,,,,2770.0,Class B,
1223,146,,Shasta County,California,"Report 8184: Large Footprints Found, Vocalizations Heard by Vacationer Near Lake Shasta",40.755,-122.33,1984-08-01,8184.0,Class B,9r1pb74p06
1224,147,"You take 299 West out of Redding. Go past Old Shasta up to Whiskeytown Lake and take the first turn to the left heading towards Brandy Creek. Just past Brandy Creek Recreation Area there is a turn to your left that takes you up towards Sheep Camp and it turns to dirt track about 1/4 of a mile up the road. You go past Sheep Camp heading up the mountain. Not sure exactly what the name is, but I believe its called Mt. Bally or Baldy. The road is very steep, but there are TV transmitters at the tops of this hill. The road switches back and forth up the hill. But near the top of the hill it switches back and you can see it is just like a little step before the top and right on the edge of the tree line. There is a little turn-out there where you can overlook Whiskeytown Lake. That is where we camped.",Shasta County,California,,,,,2845.0,Class A,
1225,148,five miles north on hwy 5. turn west on dog creek road. go about 2 tenths of a mile and turn left on the first dirt roadfollow it back about 14 miles you will be heading south on your right hand sid there should be along driveway (dirt) that is the entrance to his place.,Shasta County,California,,,,,2855.0,Class B,
1226,149,,Shasta County,California,,,,,2844.0,Class A,
1227,150,Burney Falls near Shasta in Northern California,Shasta County,California,,,,,2843.0,Class B,
1228,151,,Shasta County,California,Report 2558: Man hears strange late night scream outside Shingletown,40.4925,-121.8881,1991-08-01,2558.0,Class B,9r1q677vcm
1229,152,off 273 north to El Reno-To Howard-To Frances Dr. to the end.,Shasta County,California,Report 3683: Men hear evening vocalization outside their home in Redding,40.58667,-122.3906,1992-01-01,3683.0,Class B,9r0yyutfkr
1230,153,Head west on 299 turn south on Hudson St. My apartment was located nearby.,Shasta County,California,Report 8784: Residents Awakened by Early Morning Vocalizations,40.88,-121.675,1992-09-01,8784.0,Class B,9r32x1yzr0
1231,154,"Location was the last hill going south on 299 to Burney, and i remembered also as we observed this creature it did not look back at us, and it was walking in front of us on the opposite side of the road next to a tall caltrans 55 mile speed limit sign.  A approaching car almost hit the creature,as the car was coming down the hill.",Shasta County,California,Report 6429: Woman recalls a nighttime sighting on Hwy. 299 near Burney,40.92911,-121.6156,1994-09-15,6429.0,Class A,9r38bdfjr5
1232,155,"The Lake Shasta sighting was up the Pit River arm of Lake Shasta, which is East of the Jones Valley Resort.",Shasta County,California,"Report 11496: Lady has two Northern California sightings, over a 20year period.",40.75,-122.1667,1997-07-15,11496.0,Class A,9r1pu42cvw
1233,156,"Hwy 299 East Round Mountain, CA.  South side of 299 Roseburg Land, 8 miles off main highway, up dirt road.",Shasta County,California,,,,,835.0,Class B,
1234,157,"At Lake Shasta Caverns, take tour/boat across lake then up mountain to Cavern entrance, look off to the ravine in front of you and look for skid trail of large proportion",Shasta County,California,Report 11986: Daylight sighting by guide and two tourists at Lake Shasta Caverns,40.7974,-122.278,2001-03-15,11986.0,Class A,9r3016zyh4
1235,158,"Two miles west of Viola of Highway 44 (Near Lassen, 9 miles west of Shingletown)",Shasta County,California,,,,,3029.0,Class B,
1236,159,"off interstate five, turn towards Dutsches RD. that is next to the outlet stores in Redding.",Shasta County,California,Report 4637: Family hears late night vocalizations near Lake McCumber,40.53806,-121.7314,2002-06-26,4637.0,Class B,9r1qtgtzkf
1237,160,"An undeveloped campground in Jones Valley, on the way into Jones Valley Resort.",Shasta County,California,"Report 14323: Possible camp stalking in Jones Valley, Lake Shasta",40.75,-122.1675,2003-04-19,14323.0,Class B,9r1pu423fy
1238,161,"Start from Redding ,California ,Go HWY 44 East just past Shingletown, California.",Shasta County,California,Report 13549: Evening sighting by a motorist near Shingletown,40.4999,-121.9167,2006-01-07,13549.0,Class B,9r1q3sycnb
1239,162,"This was at the McCloud Campsite on Lake Shasta. It was before I knew how to drive so I do not recall highways and such. I have no idea if McCloud is still there. It was pretty popular then though, but not over corwded. For all I know it could be a huge hotel and casino by now ... I hope not. It was quite rustic at the time I was there in 1970.",Shasta County,California,Report 15540: Woman describes a childhood encounter outside a tent on the edge of Lake Shasta,40.8833,-122.2333,2006-08-21,15540.0,Class B,9r30dd86mx
1240,163,"From the City of Redding take the Hwy. to Whiskeytown Lake until you get to the turnoff to French Gulch on the North side heading west. Then take a right turn for the old town of French Gulch. Pass French Gulch still heading North on winding paved road. Then paved road ends to a dirt road. Keep following this road till you get to the signs saying keep out unless you have a permit to cut fire wood. Follow this road and the roads are many from their, then go North By North West several miles into the wilderness.",Shasta County,California,"Report 18298: Man collecting pine nuts retreats from intimidation approach, above French Gulch near Lake Shasta",40.7333,-122.6667,2007-04-18,18298.0,Class A,9r0z8xkbdt
1241,164,"South side of Whiskeytown Lake, Whiskeytown National Recreation Area.  We were riding the roads from the boat ramp area.",Shasta County,California,Report 38933: Footprints found along snow covered road near Whiskeytown Lake,40.5835,-122.553,2013-01-07,38933.0,Class B,9r0yghp8h0
1242,165,,Shasta County,California,Report 59668: Boater spots something odd during the day on Lake Shasta,40.7729,-122.1024,2014-07-15,59668.0,Class B,9r1pvqrxrg
1243,166,,Sierra County,California,,,,,2858.0,Class B,
1244,167,"Take the ""farad"" exit off I-80 eastbound on the way to Reno,NV",Sierra County,California,,,,,3027.0,Class A,
1245,168,We were in Ramshorn Campground in the upper campsite area.,Sierra County,California,Report 7363: Family Encounters Red Eyes and Unusual Smells,39.5575,-120.8294,2002-08-30,7363.0,Class B,9r4143nxnu
1246,169,East Boulder Lake serves as a reservior for the city of Callahan. It is about seven miles from town up the watershed. Access is easiest from Mosquito Lake which is due south. About a four hour light hike on granite outcrops that cut a path through the buck brush and Jeffrey pine.,Siskiyou County,California,,,,,1792.0,Class A,
1247,170,There is a monument or marker near the dirt road where you turn off the main Hwy (about 10 mi. north of Weed).  I have not been there in a very long time.,Siskiyou County,California,Report 1473: Family has early evening sighting near Weed,41.42806,-122.3839,1966-09-01,1473.0,Class A,9r2gxjdzbq
1248,171,Our back yard... Mountain I should say.,Siskiyou County,California,Report 12294: Daylight sighting near Happy Camp,41.75,-123.35,1967-03-10,12294.0,Class A,9r2m90772s
1249,172,Hike up the trail from Little North Fork Campground.,Siskiyou County,California,Report 5637: Campers have frightening experience in the Marble Mountains Wilderness,41.31917,-123.1778,1977-07-01,5637.0,Class B,9r27j1btt5
1250,173,,Siskiyou County,California,,,,,1058.0,Class B,
1251,174,"On a return trip to Klamath Falls, OR from sightseeing in the Redwoods, my ex-husband and I camped on the outskirts of Klamath National Forest, north of Weed, between Goosenest and Herd Peak Mts.",Siskiyou County,California,,,,,174.0,Class A,
1252,175,"California, Shasta County, Castle Lake",Siskiyou County,California,,,,,2842.0,Class A,
1253,176,"Moderate to steep incline on the lift after passing a creek, and moderately wooded.  On the right more gentle, and more heavily wooded.  About a mile or two from a remote home.",Siskiyou County,California,Report 13424: Trail bike rider describes being briefly chased at night near Happy Camp,41.75,-123.35,1993-12-15,13424.0,Class A,9r2m90772s
1254,177,The property is about 3/4 of a mile to 1 mile west of town proper. just on the city limit line.,Siskiyou County,California,Report 8069: Witness hears late night screams near Yreka,41.72944,-122.6361,1994-07-15,8069.0,Class B,9r2v3ke5eg
1255,178,Parking and picnic area directly off Hwy 96 where the hwy runs parallel to the Klamath River. At the north end of the Klamath National Forest.,Siskiyou County,California,Report 22431: Forestry workers report possbile encounter along the Klamath River near Orleans,41.23598,-123.292,1997-08-23,22431.0,Class B,9r26d6v8bp
1256,179,I can confirm the exact location at a later time when I access my map.,Siskiyou County,California,Report 22434: Backpacker sighting off the PCT in the Marble Mountains Wilderness,41.28996,-123.056,1998-08-03,22434.0,Class A,9r26zu977q
1257,180,"Siskiyou National Forest, Gasquet, California near Highway 199.",Siskiyou County,California,,,,,2861.0,Class A,
1258,181,,Siskiyou County,California,,,,,2862.0,Class A,
1259,182,,Siskiyou County,California,Report 1391: Man has late night sighting north of Redding,41.45833,-122.4306,1999-03-04,1391.0,Class A,9r2gy52b20
1260,183,"The Sighting Took Place By Marbel Mountain, In Northern California, Trinity County (I Think It Is In Trinity County)",Siskiyou County,California,Report 2928: Eighteen campers find hut; videotape distressed bigfoot walking down mountain ridge,41.3657,-123.1317,2000-07-20,2928.0,Class A,9r27q46hxm
1261,184,An old dirt road that goes into the Castle Crags Wilderness.  Road is now blocked off.,Siskiyou County,California,Report 4630: Afternoon sighting by hiker outside Dunsmuir,41.21361,-122.2703,2001-06-15,4630.0,Class A,9r343wtqxt
1262,185,Go north on Hwy. 3 from Hwy. 299.,Siskiyou County,California,,,,,3056.0,Class A,
1263,186,"Hilt, Ca. is located right off the 1-5 freeway in the most northern part of Ca. on the Oregon border. The Fruit Growers Supply Company is located there.",Siskiyou County,California,,,,,5284.0,Class A,
1264,187,,Siskiyou County,California,,,,,7637.0,Class A,
1265,188,"A dirt road 20 miles north of Weed, heading south towards Mt. Shasta.",Siskiyou County,California,,,,,5220.0,Class B,
1266,189,"On the Salmon River by Orleans, Ca. I don’t know the highway name.  I was only there for a couple of weeks, and there are mountains in that area, and I don’t know the name of them.",Siskiyou County,California,,,,,5649.0,Class A,
1267,190,"From the Somes Bar Store, go south on Hwy 96.  Sighting took place about five meters on the side of highway, on the side farthest from the river.",Siskiyou County,California,,,,,6651.0,Class A,
1268,191,"A remote camp on Mt. Shasta.  I believe that Mt. Shasta is a sacred place, so please be very vague about giving a location. I feel very honored to have had an encounter, and I do not want to disrespect their being, and their habitat.",Siskiyou County,California,,,,,6824.0,Class A,
1269,192,On a very primitive private piece of land right near a river also were at an active animal crossing for the river.,Siskiyou County,California,Report 13839: Possible vocals heard by family camping near Happy Camp,41.8111,-123.375,2006-07-15,13839.0,Class B,9r2mbe3p61
1270,193,The Seiad Valley area of Highway 96!,Siskiyou County,California,Report 21354: Multi-witness road-crossing sighting on Hwy 96 outside Happy Camp,41.8333,-123.1668,2007-09-11,21354.0,Class A,9r2mvr88ts
1271,194,"I want this story to get out because I want scientists and serious researchers to have the chance to verify it, and help me study it. I do not want however, to have every kook in creation to come making trouble. I live at the edge of mining camp town. From my yard across the street on B. Road where my house sits there is really nothing but seventy plus miles of remote wilderness to the coast of California.  I don't know about disclosing the whereabouts at this time because it is so accessible. Plus my neighbors are probably going to kill me anyway. How about hold on to it for now. I am telling you because I know how important the location is for the research aspects. There is a cave and an old mine at the end of a line drawn now from my house, to where the print was found, to where the cave is at. It is a perfect path around a hill through the forest to my house. There is a great vantage point for the thing to watch down on my property from where the print was found. It seems to be watching the place. Very smart...I think.",Siskiyou County,California,,,,,12405.0,Class B,
1272,195,[Edited],Siskiyou County,California,Report 26116: Man has close encounter near Oregon border,41.98645,-123.1749,2009-06-03,26116.0,Class A,9r2qv56ubc
1273,196,"It was along Hwy 96, in between Orleans and Happy Camp CA.",Siskiyou County,California,Report 27609: Daughter and Mother both observe a large dark creature in the Klamath River bottom,41.65925,-123.4498,2010-04-22,27609.0,Class A,9r2hyzfdep
1274,197,Please edit out location specifics.,Siskiyou County,California,,,,,27819.0,Class A,
1275,198,Right after the turn off to Yreka (8 mile bridge) and before the houses on that strech of Hwy on the mountain side of the hwy we were on the river side.,Siskiyou County,California,"Report 32654: Family has sighting while driving along Hwy 96 near Yreka, CA",41.845,-122.575,2011-12-03,32654.0,Class A,9r2y49xsg3
1276,199,,Sonoma County,California,Report 6971: Couple hear late night scream near Fort Ross,38.51639,-123.24,1981-07-02,6971.0,Class B,9qb75eeq5z
1277,200,Bennett Peak behind Bennett Valley Golf Course,Sonoma County,California,Report 8598: Daylight Sighting by Hikers Near Bennett Mountain,38.415,-122.585,1986-07-01,8598.0,Class B,9qbfd90rd7
1278,201,,Sonoma County,California,Report 3169: Man sees creature crossing road near Petaluma,38.25583,-122.5833,1991-01-01,3169.0,Class A,9qbcds3865
1279,202,"East/West Highway. Very remote, hills, wooded ravines with creeks and stream bottoms.",Sonoma County,California,Report 25260: Nighttime sighting (in headlights) by law enforcement officer on patrol near Cloverdale,38.83996,-123.0585,2007-09-08,25260.0,Class A,9qbkzwxe1j
1280,203,It was on Apricot ave. about half mile from the San Joaquin river.,Stanislaus County,California,"Report 25009: Youngsters encounter large, grey creature in a sugar beet field",37.475,-121.07,1962-08-14,25009.0,Class A,9q9vhype8w
1281,204,on the shores of Tenaya Lake in Yosemite National Park,Mono County,California,Report 10718: Campers hear a vocalization near Tenaya Lake,37.83074000000001,-119.4626,1976-09-01,10718.0,Class B,9qep1wcup9
1282,205,California Pines--an area boarded on 3 sides by Modoc Nat. Forrest,Modoc County,California,Report 875: Man has sighting near Alturas,41.41,-120.6781,1974-06-01,875.0,Class A,9r65tfkysr
1283,206,"The sighting happened in Piercy; 12 miles north of Garberville, California, just off old Highway 1 which is now the California Coastal Highway One.",Mendocino County,California,,,,,2200.0,Class A,
1284,207,From hwy 99 turn E. on 132 and go about 40mi. Turn L. on Granitesprings Rd. until it intersects with Marshflat Rd. (about 3mi.),Mariposa County,California,,,,,1643.0,Class A,
1285,208,The sighting took place at the end of a road leading to a trail head that leads into the back of yosemite park. The road starts 500 ft from Bowler campground going north off of beasore rd.,Madera County,California,Report 83: Early dawn sighting by hunters near Bass Lake,37.35944,-119.6436,1988-10-01,83.0,Class A,9qdut3n4w0
1286,209,"The incident happened in the Lassen National Forest on a fire road the runs along side Lost Creek.  I believe this road eventually intersects with route 44 to the west.  We got to the road from the Lost Creek campground, which is located off of the Lassen Park Road, which is a few miles east of Manzanita Lake.  From the campground you walk north about a hundred yards or so to a fence next to the amp theater. On the other side of the fence is a logging road that will eventually bring you to the road in question.",Lassen County,California,,,,,4132.0,Class A,
1287,210,"Dry Creek Road comes off of Highway 29 out of Middletown, Dry Creek Road goes into the back country through much privately owned land, to our ranch.  Our property is adjacent to and North of Pine Mountain.",Lake County,California,Report 9648: Hunters have strange experiences and make an unusual discovery.,38.75,-122.7,2002-08-13,9648.0,Class B,9qbsryhx4g
1288,211,"Freeway 99 into south Bakersfield, east on State Route 119, after crossing Union Avenue, it changes to Panama Road.  2/.10 mile, cross Cottonwood Road, approximatley 1/.10 mile, the sighting.",Kern County,California,Report 13096: Possible nighttime road crossing sighting by motorist near Lamont.,35.2673,-118.9591,1980-02-01,13096.0,Class B,9q72th0wuj
1289,212,"I think it was Kings or Inyo county, near Bishop off of Highway 395.",Inyo County,California,,,,,2182.0,Class B,
1290,213,It was about 25 or so miles north of the Glamis Dunes. I was heading south back home to Holtville.,Imperial County,California,,,,,8345.0,Class A,
1291,214,"I just know the first time was towards Plum Creek, which is still marked on our map. The second time was off a logging road deep in the El Dorado Mountains towards Grizzly Flats",El Dorado County,California,,,,,4790.0,Class B,
1292,215,"I live at the base of the Diablo Foothills, in the East Bay in California.  My house in on Garron Ct., off of Rudgear Road, which can be accessed off of Freeway 680.",Contra Costa County,California,,,,,166.0,Class B,
1293,216,,Calaveras County,California,Report 629: Hunter locates large footprints near Railroad Flats,38.30056,-120.7053,1968-09-01,629.0,Class B,9qf1vk3hft
1294,217,See detailed description,Calaveras County,California,Report 4366: Hikers have late night experience near Spicer,38.45861,-120.0397,1977-07-01,4366.0,Class B,9qfdu3jv8k
1295,218,"I'm sorry, but I can't recall the specific directions. I can tell you that I was there 5 years ago or so and that the area around Avery had been built up, though the main house and cabin still remained when I found them.",Calaveras County,California,Report 5477: Teenager has a nighttime close encounter and then sees tracks in the snow in Avery,38.20444000000001,-120.3689,1978-12-16,5477.0,Class B,9qf3kfyhcr
1296,219,"Sound report occurred at a campsite located up stream from the Board Crossing Bridge, near Frog Lake (up above the lake on a ridgeline).  Frog Lake is in Carson-Iceberg Wilderness on the Stanislaus National Forest.  The footprint was seen near Mt. Reba/Bear Valley, near Beartrap Cabin.",Calaveras County,California,Report 431: Sound and Footprint Reports from Stanislaus National Forest,38.14167,-119.7111,1981-06-15,431.0,Class B,9qfbgzmp34
1297,220,"Take Highway 4 to Dorrington, then to the Liberty Hill area from there.  Event was in one of the small meadows in the Liberty Hill area.",Calaveras County,California,Report 6160: Group of hunters have unusual experience near Dorrington,38.31944,-120.2603,1990-08-01,6160.0,Class B,9qf3zrv4gv
1298,221,"We camped at Big Trees State Park, 3 miles or so up from Arnold, in the North Grove campground. Our two campsites were adjacent to the highway.",Calaveras County,California,Report 3021: Campers hear early morning screams near Calaveras Big Trees,38.27194,-120.2867,2001-08-18,3021.0,Class B,9qf3wz1yhw
1299,222,"Starting from Big Meadow Campground heading down to the river, we camped about 100 yards from the river.",Calaveras County,California,Report 8226: Campers hear late night screams near Arnold,38.25472,-120.3536,2003-08-07,8226.0,Class B,9qf3tk11vu
1300,223,,Calaveras County,California,Report 9051: Family hears strange sounds near West Point at dusk,38.39917,-120.5264,2004-07-24,9051.0,Class B,9qf63q777k
1301,224,,Del Norte County,California,,,,,1563.0,Class A,
1302,225,,Del Norte County,California,Report 5260: Family sees prints near Crescent City,41.75611,-124.2006,1975-09-01,5260.0,Class B,9prtt9ryur
1303,226,"County of Del Norte, south of U.S. Highway 197, approximately 1 mile west of Highway 199 in a small park along the Smith River called Simpson Grove.",Del Norte County,California,,,,,1664.0,Class A,
1304,227,"There  is a small concrete bridge just off Hwy 199 at Hiouchi which is between the Oregon Tunnel and Crescent City,CA. If you are travelling north on 199 going towards Oregon the bridge and road would be to your right.This paved road goes for many miles south of the Hwy. I heard some people refer to this road as the road which was supposed to have been made into a super highway.I think they were just putting me on about that.",Del Norte County,California,Report 12917: Vehicle passenger's daylight sighting near Hiouchi,41.65,-123.85,1979-10-25,12917.0,Class A,9pruvwphvf
1305,228,,Del Norte County,California,,,,,1549.0,Class A,
1306,229,"Our camp was located just a short way up Patrick Creek road, maybe just 1000 feet up from Hwy 199.  We camped near the creek in a small clearing.  We arrived at dusk and left just after breakfast the next morning.",Del Norte County,California,,,,,4445.0,Class B,
1307,230,Off Highway 199 just south of the Oregon border. Also Avenue of the Giants off Hwy 101 Humboldt County California.,Del Norte County,California,,,,,1551.0,Class A,
1308,231,"Hunter Creek, Approximately 3 miles east of hwy 101",Del Norte County,California,,,,,2956.0,Class A,
1309,232,Going Southbound out of Crescent City a little ways entering the redwoods is a campground on the left hand side of the road.  I believe it was called DelNorte Campground.  This is where I was when I heard the scream/hollar,Del Norte County,California,,,,,2387.0,Class B,
1310,233,About twenty-five miles outside of Bluff Creek,Del Norte County,California,,,,,2954.0,Class A,
1311,234,,Del Norte County,California,,,,,1557.0,Class A,
1312,235,"Del Norte County, California, USA.  Nearest town is Gasquet, on Hwy 199, about 15-20 miles from Cresent City. About one half mile north up Walker Road the road ends at a large gravel and sand bar on the Smith River.",Del Norte County,California,,,,,2955.0,Class B,
1313,236,3.6 miles south on Little Jones Creek Rd. off us highway 199 about 13 miles east of Gasquet California in Del Norte County,Del Norte County,California,Report 1578: Screams heard several times over a period of four days.,41.8607,-123.793,1998-06-16,1578.0,Class B,9pryph88q0
1314,237,"Northern California, Del Norte County, 15 miles north east of Gasquet Ca. off highway 199, up Little Jones Creek Road about 4 miles.",Del Norte County,California,,,,,1579.0,Class B,
1315,238,"East of Highway 101 just south of Smith River, Del Norte County, California",Del Norte County,California,,,,,1655.0,Class A,
1316,239,"This was only my 2nd time on this highway.  I'm not from the area, so I'm not sure exactly where on 199 I was.  I just know there is a stretch of highway where it comes very close to the river.  That's where we were when my son called out.",Del Norte County,California,,,,,3075.0,Class A,
1317,240,just across the Smith River from the Jedediah Smith Redwoods State Park campground,Del Norte County,California,,,,,4845.0,Class B,
1318,241,Up French Hill Road.,Del Norte County,California,,,,,5383.0,Class B,
1319,242,I stopped at a filling station and the guy told me i was 50 miles from Crescent City... I traveled about 30 minutes up 101 when this occured,Del Norte County,California,,,,,6946.0,Class A,
1320,243,"On a hillside, the up side of the hill was on the left side of the road, and the downside was on the right side. On the right side is the side the creature ran down.",Del Norte County,California,,,,,6950.0,Class A,
1321,244,"Drive to the end of Blakes road and go over the Dike down onto the river bar.  Go left at the bottom of the hill and drive straight up to the river.  It was directly across the river, which is not accessible from car on this side of the river.  If you go on the other side of the river, it's behind a locked gate on Simpson Logging Co. This are is",Del Norte County,California,,,,,7702.0,Class B,
1322,245,"KOA campground located just off of Highway 101, 5 miles north of town.",Del Norte County,California,Report 24929: Husband and wife have a possible encounter in a KOA campground north of Crescent City,41.84998,-124.1417,2009-01-28,24929.0,Class B,9prwp4dcb9
1323,246,,El Dorado County,California,Report 6746: Man has sighting after massive landslide on Highway 50,38.93333,-119.9833,1983-01-01,6746.0,Class A,9qftmxwg46
1324,247,"On Highway 50, 30 miles west of Lake Tahoe.",El Dorado County,California,,,,,2121.0,Class A,
1325,248,The north end of Aloha Lake in Desolation Wilderness,El Dorado County,California,Report 1055: Two hikers have morning sighting in the Desolation Wilderness,38.86,-120.1358,1993-04-01,1055.0,Class A,9qft44pzbv
