index,observed,location_details,county,state,title,latitude,longitude,date,number,classification,geohash
2434,117,It happened at the camp grounds that are closed. It used to be a swimming spot as well but the YMCA was taking care of it and they left so its closed.,Portage County,Ohio,Report 23980: Woman recounts possible night time encounter near Mogadore,41.05931,-81.3654,2008-06-11,23980.0,Class B,dpq1s6xebf
2435,118,Specific location withheld at witness' request,Portage County,Ohio,,,,,39037.0,Class B,
2436,119,,Portage County,Ohio,Report 31000: Possible night time encounter while fishing near Atwater,41.13183,-81.11617,2009-06-17,31000.0,Class B,dpq3fpv420
2437,120,,Portage County,Ohio,,,,,28730.0,Class B,
2438,121,Mogadore Lake/Reservoir 30 ft to the right of the launching ramp.,Portage County,Ohio,Report 31246: Possible nightime encounter while fishing at Mogadore Reservoir,41.06194,-81.36305,2011-08-17,31246.0,Class B,dpq1se15ps
2439,122,"Near Germantown Ohio, in the area of Preble Co. Line Rd., Kiefer Rd., Twin creek/Lower Gratis Rd. area, in the mid 70's",Preble County,Ohio,Report 4972: Vocalizations heard by fisherman on Twin Creek,39.64146,-84.48506,1978-09-01,4972.0,Class B,dp5ct2xb5r
2440,123,1/4 mile north on 127 from 725 left on Summer Rd.,Preble County,Ohio,Report 40315: Possible encounter and print find while deer hunting near Camden,39.65361,-84.66399,2012-11-15,40315.0,Class B,dp5c96tx40
2441,124,"As you go down Gratis-Enterprise Road from Gratis heading east you cross the bridge over Twin Creek. There's a pull off on the right where you can park. From there, you can walk down to creek.",Preble County,Ohio,"Report 45280: Family going fishing find a large, strange footprint in a sandbar near Gratis",39.65625,-84.51191999999998,2014-06-07,45280.0,Class B,dp5csghq3s
2442,125,State route 503sm south.  Near Lanier school house,Preble County,Ohio,,,,,58086.0,Class B,
2443,126,The location was south of the Adario West Road approx 1/2 mile along the creek.,Richland County,Ohio,Report 7425: A Teenager and His Dog Encounter an Ape-like Creature While Retrieving Their Trap Lines,40.92276,-82.44400999999998,1958-11-01,7425.0,Class A,dpm2gcy077
2444,127,Outside of a town called Ontario.,Richland County,Ohio,Report 4974: Vocalizations heard near Clearfork Reservoir,40.74705,-82.64864,1996-07-01,4974.0,Class B,dpjpz3c0g0
2445,128,"Between Butler and Bellville, Ohio. The closest road was State Route 97.",Richland County,Ohio,Report 4973: Tracks and vocalizations lead to sighting by trappers in Bellville area,40.61236,-82.48699,1998-09-01,4973.0,Class A,dpjr4cqb1u
2446,129,"Headleys Mill Road, Pataskala Ohio, Licking County",Licking County,Ohio,Report 4953: Family has sighting on farm along Headleys Mill Road,40.00915,-82.67251999999998,1968-08-01,4953.0,Class A,dpj5werwnw
2447,130,County Road 22 (Lawrence Street Road) right near Private Drive 2050.,Lawrence County,Ohio,"Report 7940: Bother and sister are followed by a brown, hairy creature walking on two legs",38.54852,-82.66615999999998,1980-08-25,7940.0,Class A,dnv5qcs36u
2448,131,Paine Falls Metro Park located at the merge of Taylor Road and Paine Road on the left side of the road.,Lake County,Ohio,Report 4731: A woman sitting on a bench in a park sees a large hairy creature behind a four foot wall staring at her,41.7164,-81.1438,1981-07-01,4731.0,Class A,dpqm3d0zsk
2449,132,"Address on the nearby mailbox is XXXXX, State Route 36, Knox County Ohio.",Knox County,Ohio,"Report 58853: Couple is startled by a quick ""road crosser"" at dark just outside of Howard",40.36462,-82.24197,2018-01-05,58853.0,Class B,dpjt8s1hzn
2450,133,Left side of Wilson Avenue behind a log home.,Jefferson County,Ohio,Report 6848: Human-like footprints are found around a garage heading back into a remote hollow,40.34042,-80.64211,1978-12-01,6848.0,Class B,dpntkzwpyx
2451,134,South of New London  close to SR 60.,Huron County,Ohio,"Report 11248: A series of sound reports, footprint finds and a sighting from a family living near New London.",41.0672,-82.41861,1999-08-01,11248.0,Class B,dpm3ss09g0
2452,135,Along a branch of the Mohican river while canoeing outside the town of Loudonville. Nearest major road is State Route 3.,Holmes County,Ohio,"Report 3381: A group of canoers see a large, black creature along the river bank",40.59935,-82.23988,1997-07-03,3381.0,Class A,dpjwbwfsrg
2453,136,It was in Haydenville just off of State Route 33. The forest behind our house was Wayne National Forest.,Hocking County,Ohio,"Report 8394: Family has encounters with a large, hair covered creature just on the edge of Wayne National Forest",39.48219,-82.32669,1979-05-01,8394.0,Class A,dpj2wee83j
2454,137,Its about 5 mi. from Tappan Lake and about the same from Dennison and Leesville. Its a rural rd. that has only been inhabited for 18 years or so.,Harrison County,Ohio,Report 4950: Sighting by camper in Harrison County near Tappan Lake,40.33345,-81.26559,1998-05-30,4950.0,Class B,dpnjqy2pqs
2455,138,Coming in from Lima on 309 east. When you enter Kenton on 309 east turn right at the second traffic light. After you turn right go down a little ways and you will see the bridge.,Hardin County,Ohio,"Report 4760: Young man see's a ""huge hairy ape looking thing"" under a bridge on the Scioto River",40.6445,-83.6118,2002-07-18,4760.0,Class A,dphx1r5erg
2456,139,"Fostoria Ohio, a small town in northwest Ohio located in the middle of three counties, Wood, Handcock, and Seneca. Our Neighborhood “Kelly Edition” is a large, lush, neighborhood on the outskirts of town just separated from the country side by the next neighborhood, “Westridge”. Behind both neighborhoods lie two small reservoirs side by side. The reservoirs are surrounded by a creek which snakes through the town and leads out into the country side. This provides a very dense tree line around the reservoirs but one can easily cross over from the neighborhood to the reservoir with just a quick hop across the small creek. In other words, our neighborhood is very close to bodies of water in a commonly dry country side.",Hancock County,Ohio,Report 4458: Father and son hear screams identical to the one on the BFRO website.,41.14896,-83.43666999999998,1994-06-01,4458.0,Class B,dpkdj6gq0d
2457,140,It was in the little Miami river which borders Clermont and Hamilton County.  It was the bridge through old loveland by us 48. I believe the main road is main street.,Hamilton County,Ohio,Report 57013: Motorist has possible daytime sighting near Loveland on the Little Miami River,39.26903,-84.25986,2013-10-12,57013.0,Class B,dnup6seydv
2458,141,,Greene County,Ohio,Report 4498: Late afternoon sighting by motorist on I-675 near Beavercreek,39.74961,-84.09158000000002,2002-06-01,4498.0,Class A,dph4nknqk0
2459,142,Specific directions omitted for privacy.,Geauga County,Ohio,,,,,20259.0,Class B,
2460,143,east of rt 315 is Antrim park i was on west side of bank near parking. It came up and swam east towards the river,Franklin County,Ohio,Report 14646: Fisherman Observes White Creature Swimming in Antrim Lake,40.08159000000001,-83.0337,1987-05-15,14646.0,Class A,dphun88snt
2461,144,,Franklin County,Ohio,Report 4557: Saturday morning sighting by a motorist on William's Road,39.89203,-83.00142,1997-06-01,4557.0,Class A,dphfzq05yt
2462,145,"in wayne national forest,southeast of oak hill in south east,ohio",Gallia County,Ohio,"Report 3686: Another nighttime incident near Hoadley, off Hoadley Road (Wayne Nat. For.)",38.79833,-82.54968000000002,1998-05-25,3686.0,Class A,dnvk9x10th
2463,146,"this occured in wayne national forrest,off of hoadley road on private property.",Gallia County,Ohio,"Report 3767: Late night sighting in Wayne National Forest, off Hoadley Road",38.79381,-82.55176999999998,1998-09-03,3767.0,Class A,dnvk9qpwk6
2464,147,"It is about 2 miles out Little Kyger road off of Ohio state route 7 in the cheshire ohio area, over a dip in the road just past the old high school (River Valley )..",Gallia County,Ohio,Report 28912: Motorist traveling near the Ohio River has bigfoot sighting outside Chesire,38.9264,-82.14285,2011-02-22,28912.0,Class A,dnvt6y36sy
2465,148,"Aproximately 1/4 mile up Pond Road just off of State Route 44 in Newbury, Ohio. We spotted him in our backyard at that time. We no longer live at that place now.",Geauga County,Ohio,"Report 8836: Brothers have sighting in their backyard during the ""Blizzard of 1978.""",41.44442,-81.20629,1978-02-05,8836.0,Class A,dpq7b0erhr
2466,149,The area is about 6 miles east of I-271 in Geauga County.,Geauga County,Ohio,Report 3301: Daytime sighting in a wooded area a few miles east of Interstate 271,41.47349000000001,-81.3726,1980-08-15,3301.0,Class A,dpq5uq428f
2467,150,"Take Rt.422 east from Cleveland,Ohio to Chagrin Falls, Ohio. South Franklin to Woodland to Loraine St. There is a forest south of me where this unusual wildlife seems to come from. I live in a low income area that where people are considerate of each other and keep to themselves. Most of the people here are African American and are very decent folks. ",Geauga County,Ohio,Report 3248: Bainbridge (Chagrin Falls) Ohio resident reports multiple sightings,41.39803,-81.33974,2001-10-26,3248.0,Class A,dpq5t061n8
2468,151,"I don't remember the exact directions to the camp ground or even the name, it was way back. My house on the other hand is right on state rt 322 with an open field and woods behind it.  They recently began building in some of the woods but it would still be somewhat small town, bordering on rural",Geauga County,Ohio,Report 4762: Woman has two evening encounters twenty years apart,41.5325,-81.1351,2002-08-04,4762.0,Class A,dpqk38z0r5
2469,152,If you were headed down Wilson Mills from Chardon you would take a right onto Woodiebrook. The sighting happened in the woods about 4-5 acres behind the houses on the right side of the road.,Geauga County,Ohio,Report 39158: Recollection of a daylight sighting while riding mini-bikes near Chardon,41.5621,-81.22853,2004-07-01,39158.0,Class A,dpqhrw5hy0
2470,153,About 7 miles east of SR 306 on Wilson Mills Rd.,Geauga County,Ohio,Report 10766: Motorist has a nighttime sighting just outside of Chardon.,41.57231,-81.22075,2005-02-24,10766.0,Class A,dpqhxb0b72
2471,154,Location edited at the request of the witness.,Geauga County,Ohio,Report 15088: Possible approach at night near Chesterland,41.50086,-81.28275,2005-08-14,15088.0,Class B,dpqhn758n9
2472,155,Location edited at the request of the witness.,Geauga County,Ohio,Report 15430: Mother describes possible sightings by her children outside their rural home in Auburn Township,41.38199,-81.27506,2006-08-04,15430.0,Class B,dpq5qt379f
2473,156,The newer bike path beside the graveyard.,Greene County,Ohio,Report 40619: Possible daylight sighting while walking a dog on a bikeway near Jamestown,39.6543,-83.7278,2013-03-16,40619.0,Class B,dph3wdz70c
2474,157,On private property located near State Route 662 and State Route 209 near the Indian Camp Road area.,Guernsey County,Ohio,Report 8042: Bowhunter turns around to see a creature staring at him almost motionless.,40.08946,-81.69818000000002,1996-10-25,8042.0,Class A,dpjuhfj4n2
2475,158,"Guernsey County, Ohio near a community called Birds Run.",Guernsey County,Ohio,Report 4558: Young squirrel hunter has evening sighting on family property near Birds Run,40.17699,-81.63656,1998-10-15,4558.0,Class A,dpjuw3fpfm
2476,159,Medowlark Road,Guernsey County,Ohio,Report 2332: Three men are awakened by a series of loud screams identical to those of the BFRO website,39.95329,-81.39827,1999-08-01,2332.0,Class B,dpn579r8fc
2477,160,"Not quite to Cambridge, on rt 77 south,the part of the highway i was on did have highway lights.",Guernsey County,Ohio,Report 24141: Large creature mistaken for roadkill stands up and runs on two legs near Salt Fork Lake State Park,40.10801,-81.56232,2003-05-15,24141.0,Class A,dpnh0j2nh4
2478,161,"It was on the northern bank of Salt Fork Lake at Salt Fork State Park, which is just off State Route 22 in Guernsey County, Ohio.  I was staying in the ""F"" loop camp area.  I do believe I was staying in the camp plot ""25.""  The call was heard right from the site and a little down the hill leading to the lake and the footprint was cast about a mile down the trail from the campsite on a trail touching the lake.",Guernsey County,Ohio,Report 8843: Vocalizations heard and tracks found at Salt Fork State Park,40.0799,-81.49696999999998,2004-04-17,8843.0,Class B,dpnh12rdqf
2479,162,"Take I-77 to State Route 313 and head west. When you get to (edited) road, turn left.",Guernsey County,Ohio,Report 9281: Man has an early morning sighting near Pleasant City,39.92781,-81.61014,2004-08-17,9281.0,Class A,dpjgnutk3g
2480,163,,Guernsey County,Ohio,"Report 9188: While picnicking in early evening, a couple has sighting at Salt Fork State Park",40.1218,-81.5117,2004-08-18,9188.0,Class A,dpnh1puyrt
2481,164,The first county road off state rt. 21 ( Old 21 Road) to the left just before you go under I 77. Possibly Bell Rd. but I'm not sure of the name. Then approx. 1/8 mi. and on the left is Salt Fork Lake spillway. It drains into Wills Creek about 1/2 mi. down stream.,Guernsey County,Ohio,Report 15876: Possible stalking near Salt Fork Lake spillway (drains into Wills Creek),40.1138,-81.5518,2005-08-12,15876.0,Class B,dpnh0nrzc6
2482,165,over by cabin 53 u go down a hill and across a log and up the hill on the other side. walk on the trail closest to the lake and all the way up. there are huge rocks and trees...... as u walk u will be able to see a grassy area..... right before u get to the grassy area is where the sighting happened.,Guernsey County,Ohio,Report 15371: Possible sighting by teens in Salt Fork State Park,40.11632,-81.52101,2006-07-28,15371.0,Class B,dpnh0yynwb
2483,166,Salt Fork Marina,Guernsey County,Ohio,Report 31439: Possible rock throwing display while night fishing at Salt Fork State Park,40.11682,-81.4936,2010-07-18,31439.0,Class B,dpnh1x41mm
2484,167,It was in Salt Fork State Park itself on Shadebush Trail.,Guernsey County,Ohio,Report 41232: Sighting of two animals walking a ridge line in Salt Fork State Park,40.10348,-81.50933,2013-05-05,41232.0,Class A,dpnh1hwewy
2485,168,Site 3/4 in the primitive camp site on Bigfoot ridge,Guernsey County,Ohio,Report 41452: Couple flees their camp site after a possible late night encounter at Salt Fork State Park,40.12719,-81.50403,2013-06-17,41452.0,Class B,dpnh32ftf6
2486,169,"Salt Fork State Park, Rd 1, back entrance off of Freedom Rd. Right before the road to Hosak's Cave.",Guernsey County,Ohio,Report 56800: Possible sighting and casting of a print near Hosak's Cave in Salt Fork State Park,40.14003,-81.49033,2017-02-12,56800.0,Class B,dpnh3ek89e
2487,170,"Hardin/ Allen County line, near Rt.117/235",Hardin County,Ohio,Report 8446: Three motorists have early morning road sighting near Hardin/Allen county line,40.6559,-83.9374,2004-03-25,8446.0,Class A,dphr3cntuc
2488,171,My place is two miles off CR 37. State Route 250 is about three miles south on CR 37.,Harrison County,Ohio,Report 5013: Campers have encounter at night close to Tappan Lake,40.42655,-81.25576,2000-10-01,5013.0,Class B,dpnjyzrmex
2489,172,"In the Northwest Corner of Harrison County. The road is about 3 to 4 miles north from State Route 250 (in the corner of Harrison, Tuscarawas, and Carroll Counties).",Harrison County,Ohio,"Report 9022: While staying in cabins, sleepers awakened in early morning by strange sounds and notice unusual smell in Appalachian foothills",40.42687,-81.2558,2004-07-18,9022.0,Class B,dpnjyzrrdd
2490,173,Near Ash Caves State Park,Hocking County,Ohio,Report 3920: Hunters have several encounters near Ash Cave State Park,39.39935,-82.52238,1980-10-31,3920.0,Class A,dpj24hmjc5
2491,174,"Take State Route 93 north out of Logan, turn left onto Bear Run Road and follow until you pass Rowland Derr Road.  Then turn left on the first dirt road (no outlet) you see.",Hocking County,Ohio,"Report 378: Sighting by woman visiting an old rural cemetery, near Logan",39.58157,-82.36887,2000-07-11,378.0,Class A,dpj3jtsg65
2492,175,Specific directions omitted upon witness' request.,Hocking County,Ohio,,,,,30622.0,Class A,
2493,176,Rockbridge State Nature Preserve,Hocking County,Ohio,Report 57774: Possible footprint find near Rockbridge State Nature Preserve,39.56573,-82.49833000000002,2017-06-25,57774.0,Class B,dpj34dwx1d
2494,177,The print is located up the main trail just as you start into the woods. After you walk the two boardwalks the print is on the left up the trail a little ways. The broken tree is about 15-20 feet beyond that.,Hocking County,Ohio,Report 58053: Possible track found and cast off a trail near Hocking River,39.57143,-82.49968,2017-08-13,58053.0,Class B,dpj34ev861
2495,178,SR39. The exact location is being withheld at the witness' request.,Holmes County,Ohio,Report 39360: Late night road crossing on SR 39 west of Nashville,40.61286,-82.17295,2012-06-21,39360.0,Class A,dpjx4177p3
2496,179,About a half mile west of State Route 179 on the south side of the road near the edge of the xxxxxx Farm.,Holmes County,Ohio,"Report 36830: Multiple witnesses watch figure cross road near Nashville, Ohio",40.61286,-82.17295,2012-06-28,36830.0,Class A,dpjx4177p3
2497,180,,Holmes County,Ohio,Report 38835: Possible footprints found in the snow on a farm near Nashville,40.62731,-82.12366,2013-01-05,38835.0,Class B,dpjx55zrhp
2498,181,"Take SR514 from Buckeye Deli in Nashville, right on TR211. Sighting was just before TR466.  The squatch call-back occurred near the intersection of TR211 and CR22 toward Nashville.",Holmes County,Ohio,Report 41270: Possible daylight sighting while driving in farm country near Nashville,40.59307,-82.14194,2013-05-27,41270.0,Class B,dpjwfvdpf0
2499,182,Private property near the intersection of CR 22 and TR 211,Holmes County,Ohio,Report 42120: Possible nighttime sighting while camping on a farm on a foggy night near Nashville,40.60291,-82.16943,2013-08-24,42120.0,Class B,dpjwfpw11e
2500,183,"We have 39 acres just east of State Route 60 in New London, Ohio. This occurred toward the back of our property.",Huron County,Ohio,Report 49614: Strange game camera photo leads to finding possible footprints outside of New London,41.06939000000001,-82.36591,2015-08-24,49614.0,Class B,dpm3tsqyx1
2501,184,From Wintersville going west on State Route 22 until you see the Reedsmill/Broadacre exit. Then you turn left. The next left is (edited) Drive. That is where my parents live.,Jefferson County,Ohio,"Report 1507: Witness hears loud noise outside bedroom window, observes bipedal animal running away",40.36957,-80.77387,1981-11-01,1507.0,Class A,dpnt9vn3b3
2502,185,"The location was just off State Route 164 on Brushcreek Township Road 289 between Monroeville and Bergholz, Ohio.",Jefferson County,Ohio,Report 5778: Couple horseback riding catch a glimpse of unknown creature followed by a nasty smell and a loud moaning scream,40.54269,-80.89605999999998,1987-08-07,5778.0,Class B,dpnqxht631
2503,186,"Jefferson County Ohio. The town of Smithfield, Friendship Lake. I do not recall the name of the road. The segment of road that connects the gates of Friendship lake to the town of Smithfield. Traveling from the gate to towards the town. The incident occured in a field on the right hand side of the road, about 1/2 way up the hill.",Jefferson County,Ohio,Report 4952: Evening sighting by ice fisherman near Friendship Lake,40.2831,-80.78826,1988-12-31,4952.0,Class A,dpnt1t7f14
2504,187,"Jefferson Co., Ohio near Wintersville and1/4 mile from US Route 22.  In wooded area near our home.",Jefferson County,Ohio,"Report 4951: Young hunter has sighting, accompanied by knocking sounds, near Wintersville",40.39103,-80.6937,1997-09-30,4951.0,Class A,dpntgbbwu9
2505,188,South of State Route just off of Sunset Blvd.,Jefferson County,Ohio,Report 8006: Strange vocalizations heard near a ravine just outside of Steubenville.,40.3725,-80.67828,2001-06-01,8006.0,Class B,dpntsjefgg
2506,189,North of Steubenville off of State Route 213.,Jefferson County,Ohio,Report 8785: Family has series of experiences north of Steubenville off of State Route 213,40.42591,-80.6616,2004-05-01,8785.0,Class A,dpntux21br
2507,190,Near Ellison Creek and Cloverdale Lake,Lake County,Ohio,,,,,56073.0,Class B,
2508,191,,Lawrence County,Ohio,Report 10925: Four men have a sighting after vocalizations cause them to leave their campsite near Lake Vesuvius.,38.60551,-82.71106999999998,1991-02-24,10925.0,Class A,dnv5tggtkk
2509,192,South of State Route 16 on Brownsville Road just south of the Claylick Bridge.,Licking County,Ohio,"Report 8236: Two girls witness a large, hair covered baboon like creature squatting in the middle of the road",40.05998,-82.28814,1984-01-15,8236.0,Class A,dpj7zkxw73
2510,193,Rock Mill area of off Lithopolis Road intersecting Rock Mill Road very close to the covered bridge.,Fairfield County,Ohio,Report 7936: Three people driving slow down to witness a dark biped walking toward the wood line near the Rock Mill Wildlife area,39.74107,-82.70263,2000-06-29,7936.0,Class A,dpj4n49u90
2511,194,State Route 269 in the Resthaven Wildlife Reserve.,Erie County,Ohio,"Report 4299: Two men training a hunting dog hear a loud, deep scream then briefly witness a large hairy thing cross a small clearing",41.42364,-82.82491,2000-10-29,4299.0,Class B,dpm5ekbwpw
2512,195,"About 2 miles north of US 23, on the Olentangy River, near what used to be Eckles Lake.",Delaware County,Ohio,Report 10861: Teenagers wading down the Olentangy River at night have a sighting south of Delaware.,40.26494,-83.0556,1976-07-15,10861.0,Class A,dphvn40b20
2513,196,"This happened on Coy rd. in Defiance Co. about two miles south of Ney, Ohio",Defiance County,Ohio,Report 4556: Midnight sighting by motorist on Coy Rd,41.34728,-84.54476,1977-01-01,4556.0,Class A,dp7ghph3k7
2514,197,I’m not sure what road it was on. But If I would go back down there and drive around I could find it again. There is actually a bridge that goes over the river by where we were fishing.,Cuyahoga County,Ohio,,,,,23414.0,Class A,
2515,198,"we were fishing on a sandy clearing just to the right of the floating dock at the Northshore boatramp,EastFork Lake State Park",Clermont County,Ohio,Report 26149: Fishermen experience possible early morning vocalizations and rock throwing at East Fork Lake,39.03501,-84.1317,2009-06-16,26149.0,Class B,dnunjd15mm
2516,199,"From South Vienna take State Route 40 west to Buena Vista Rd, turn right and it's less than a mile down on the right.",Clark County,Ohio,Report 1018: A man driving stops to watch a hair covered creature walk across a cornfield,39.92821,-83.64596999999998,1989-11-01,1018.0,Class B,dphe0sdyet
2517,200,Southwest of Mechanicsburg off of State Route 187,Champaign County,Ohio,Report 5311: Large hairy creature and footprints seen along fence line on property with past activity,40.04792,-83.5556,1983-05-01,5311.0,Class A,dphefds8j3
2518,201,"If you came in the main entrance of the Atwood Campgrounds past the general camping, and what was the nature center in 1970s, you'd keep going till the road dead ends into cabins. There is a trail before that to the left and up a hill.",Carroll County,Ohio,Report 8494: A woman recounts her childhood sighting near Atwood Lake,40.54605,-81.26217,1976-08-01,8494.0,Class A,dpnnwv4ty5
2519,202,From I-75 take State Route 73 west into Trenton. Once you get in town look for the Skate Way Roller Rink then make a right follow it till you have to turn right or left then make a right. Follow it till it dead ends. There will be the woods and creek in front of you. there is 96.6 acres of woods there with about another 100 to the left and about 105 up on the hill.,Butler County,Ohio,Report 6804: Two ourtdoorsmen chased by a large bear like biped recount 25+ years of strange occurrences.,39.49695,-84.45905,1986-06-01,6804.0,Class A,dp5bwn4y3m
2520,203,the road this happened on has no name its about 3 miles off rt 68 headed to ripley Ohio.,Brown County,Ohio,Report 25961: Young woman has close encounter at night outside of Georgetown,38.81772,-83.80582,1986-07-27,25961.0,Class A,dnukufw3wg
2521,204,From State Route 9 in Warnock turn onto Warnock Whitney Rd for a few miles then to Oak Rd for another couple of miles and then onto Lucas Lash Rd.,Belmont County,Ohio,Report 48372: Memory told of being startled by a large biped while scouting for deer during the day near Whitney,40.01784,-80.93318000000002,1994-11-05,48372.0,Class A,dpn7wm42b4
2522,205,near the comunity of glynwood 9miles out side of st.marys ohio.insident occured 1mile off glynwood rd.off st.rt.33about 5 miles north.,Auglaize County,Ohio,,,,,3385.0,Class A,
2523,206,Interstate 90 to State Route 84 to Stanhope Kellogsville Road,Ashtabula County,Ohio,Report 4837: Rabbit hunter witness's a massive creature running through the woods,41.81902,-80.58163,1976-11-01,4837.0,Class A,dpqtykfjry
2524,207,"Ashtabula County, Ohio.  The sighting took place on Austin Road between State Route 84 and Maple Street in the town of Geneva, Ohio.",Ashtabula County,Ohio,Report 4200: Late night sighting by motorists on Austin Road in Geneva,41.81835,-80.93665,1991-07-01,4200.0,Class A,dpqmyhz9x3
2525,208,In a remote part of Northeastern Ohio while driving to Pennsylvania on route 6 near the state border,Ashtabula County,Ohio,Report 4201: Sighting by motorist along Route 6,41.72735,-80.54558,1999-05-30,4201.0,Class B,dpqtrhhrrv
2526,209,"Directions: Off of Interstate 90 head south on Rt. 534 to Cork Cold Springs Rd. Once on Cork Cold Springs head east to Windsor Mechanicsville. On Windsor Mechanicsville head north to Country View ln. On Country View head east to Timberwoods. Once on Timberwoods go to the end of the road, it dead ends. Past the dead end is large patch of woods. That is where the sighting occured.",Ashtabula County,Ohio,"Report 1117: Daytime sighting by two witnesses, near Geneva, at the end of Timberwoods Rd",41.72134000000001,-80.88494,2000-12-28,1117.0,Class A,dpqmr7jkkm
2527,210,,Ashtabula County,Ohio,Report 29018: Woman recounts possible early evening sighting near Saybrook,41.81429,-80.84143,2007-09-22,29018.0,Class B,dpqtbkj1fh
2528,211,"The location is behind an industrial park, and is the only really wooded area we have. To get there, Take I-90 to the Geneva Exit, turn onto 534. At the intersection turn left onto U.S. 20. at your first street light, turn right onto south eagle. go to the end turn left and drive about 200 feet. he ran across another 100 feet from there",Ashtabula County,Ohio,Report 30035: Man describes his dusk sighting near Geneva,41.81287,-80.95952,2011-07-15,30035.0,Class A,dpqmvez1d7
2529,212,I was on route I-90 east bound half way between the Ashtabula/Lake county border and the Geneva exit.,Ashtabula County,Ohio,Report 40360: Possible daylight sighting along I-90 near Geneva,41.76702,-80.98021999999997,2013-03-14,40360.0,Class B,dpqmt72n80
2530,213,,Ashtabula County,Ohio,Report 44262: Possible daylight sighting by a couple at Geneva-on-the-Lake State Park,41.85256,-80.96186,2014-02-15,44262.0,Class B,dpqqjej2gf
2531,214,The location would be on the property of Hocking Technical College between the Railroad bridge and the campus security building.,Athens County,Ohio,Report 7803: Three college students witness a large creature standing just off of the railroad tracks.,39.4484,-82.2244,1980-07-01,7803.0,Class A,dpj82vq58d
2532,215,"Nelsonville, Ohio. Athens County",Athens County,Ohio,Report 4202: Evening sighting by squirrel hunter in woods behind old brick Kilns,39.45789,-82.24257,1994-09-01,4202.0,Class A,dpj82x0fc5
2533,216,"I am not at liberty to give details of the location as the incident occurred on my in-laws property. I don't have his permission  to use his name, nor do I have permission to allow people on his property, should they so desire. Additionally, my in-law is a high-ranking public official in a nearby town, and I am sure he wouldn't like the possible extra attention this story could bring.",Athens County,Ohio,"Report 3533: Hunter hears late night wood knocking near Nelsonville, by Wayne Nat'l Forest",39.47642000000001,-82.24155,1998-11-19,3533.0,Class B,dpj88d3wbf
2534,217,Same location as Report # 3533 from 1998,Athens County,Ohio,,,,,26011.0,Class B,
2535,218,North of State Route 50 on Haga Ridge Road.,Athens County,Ohio,Report 4409: A series of encounters on Haga Ridge near the Wayne National Forest,39.28537,-81.85331,2002-05-16,4409.0,Class A,dnvz3rsjze
2536,219,I do not want the location posted (you can use the county and town of Malaga only),Belmont County,Ohio,Report 17388: Possible vocalizations heard by bow hunters near Malaga,39.86019,-81.20421999999998,2002-10-15,17388.0,Class B,dpn6b0kfkt
2537,220,The northern edge of Bethesda off of State Route 147.,Belmont County,Ohio,Report 45215: Series of Bigfoot sightings at a cabin outside of Bethesda,40.01983,-81.07013,2014-05-23,45215.0,Class A,dpn7ejqs3j
2538,221,"State Route 800 out of Barnesville to State Route 148,  approximately 7 miles from town near County Road 92.",Belmont County,Ohio,Report 49918: Coon hunters chased off by screaming and rock throwing near Barnesville,39.91209,-81.04791,2015-10-04,49918.0,Class B,dpn759y8yb
2539,222,,Belmont County,Ohio,Report 59078: Possible track lines and vocalizations found in a rural neighborhood outside St. Clairsville,40.10975,-80.85938,2018-01-21,59078.0,Class B,dpnkpvzbpz
2540,223,"Near my house on Route 52 in Utopia, Ohio (Brown County). Route 52 follows the Ohio River and our house sits in the foothills. It is a very rural area. My closest neighbors are about 1/4 mile away.",Brown County,Ohio,,,,,3386.0,Class C,
2541,224,Hot water discharge for the DP&L power plant. Located between Aberdeen and Manchester on State route 52.,Brown County,Ohio,Report 58177: Fisherman don't return to their hot spot after strange encounter one night near Aberdeen,38.64301,-83.69977,2010-01-30,58177.0,Class B,dnu7z6exvg
2542,225,It was locate about 20 minutes east of Brookville lake and about 2 minutes east of Govner Bev park.,Butler County,Ohio,Report 4672: Midnight sighting by two witnesses near Okeana,39.37215,-84.80138000000002,2001-06-06,4672.0,Class A,dngxyr3x2s
2543,226,"WOODED AREA, COUNTRY WITH FARMS,FIELDS,CREEKS.",Butler County,Ohio,Report 4659: Couple hears vocalization late at night - son finds prints near Okeana,39.37509,-84.79429,2002-07-14,4659.0,Class A,dp58n2n8tb
2544,227,,Carroll County,Ohio,Report 56957: Woman tells her memory of being wakened by something watching her thru bedroom window near Augusta,40.68514,-81.02382,2001-10-17,56957.0,Class B,dpnrkq8205
2545,228,"North of Malvern, near the Pride Valley Trailer Park.",Carroll County,Ohio,Report 11771: A young man hears vocals and has a sighting north of Malvern,40.71737,-81.18352,2005-05-30,11771.0,Class A,dpnr8s7gyg
2546,229,We are located on Apollo Road NE near Bane Road.,Carroll County,Ohio,Report 25948: Man hears characteristic howls in early morning hours near Mechanicstown,40.64049,-80.90944,2009-05-10,25948.0,Class B,dpnrny7s12
2547,230,Just SW of the barn at the rear of the south woods that was formerly owned my Mr. Paul L. Located about halfway between Davisson Road and the S-curves on Hunt-Clymer road.,Champaign County,Ohio,Report 12669: Possible tracks found by hunters outisde Mechanicsburg,40.01979,-83.56088000000003,1983-10-15,12669.0,Class B,dphedt2u4m
